Logging to ./data/ppo_2l/seed_3
---------------------------------
| rollout/           |          |
|    explained_variance   | -0.245       |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0499       |
|    n_updates            | 880          |
|    policy_gradient_loss | -0.00152     |
|    std                  | 0.055        |
|    value_loss           | 0.058        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.685        |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 46           |
|    time_elapsed         | 2262         |
|    total_timesteps      | 356500       |
| train/                  |              |
|    approx_kl            | 0.0015663557 |
|    clip_fraction        | 0.0221       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | -0.232       |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0505       |
|    n_updates            | 900          |
|    policy_gradient_loss | -0.00188     |
|    std                  | 0.055        |
|    value_loss           | 0.0552       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.683        |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 47           |
|    time_elapsed         | 2308         |
|    total_timesteps      | 364250       |
| train/                  |              |
|    approx_kl            | 0.0010686473 |
|    clip_fraction        | 0.00612      |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | -0.186       |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0482       |
|    n_updates            | 920          |
|    policy_gradient_loss | -0.001       |
|    std                  | 0.055        |
|    value_loss           | 0.0537       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.682        |
| time/                   |              |
|    fps                  | 157          |
|    iterations           | 48           |
|    time_elapsed         | 2354         |
|    total_timesteps      | 372000       |
| train/                  |              |
|    approx_kl            | 0.0010634955 |
|    clip_fraction        | 0.00674      |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.1        |
|    explained_variance   | -0.199       |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0486       |
|    n_updates            | 940          |
