Logging to ./data/ppo_1l/seed_2
---------------------------------
| rollout/           |          |
|    clip_range           | 0.1          |
|    entropy_loss         | -94.7        |
|    explained_variance   | 0.838        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.0544       |
|    n_updates            | 880          |
|    policy_gradient_loss | -0.0355      |
|    std                  | 0.0551       |
|    value_loss           | 0.00522      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.6          |
| time/                   |              |
|    fps                  | 11           |
|    iterations           | 46           |
|    time_elapsed         | 10417        |
|    total_timesteps      | 115000       |
| train/                  |              |
|    approx_kl            | 0.0074895592 |
|    clip_fraction        | 0.391        |
|    clip_range           | 0.1          |
|    entropy_loss         | -94.7        |
|    explained_variance   | 0.846        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.0537       |
|    n_updates            | 900          |
|    policy_gradient_loss | -0.036       |
|    std                  | 0.0551       |
|    value_loss           | 0.00496      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.602       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 47          |
|    time_elapsed         | 10641       |
|    total_timesteps      | 117500      |
| train/                  |             |
|    approx_kl            | 0.009435235 |
|    clip_fraction        | 0.412       |
|    clip_range           | 0.1         |
|    entropy_loss         | -94.7       |
|    explained_variance   | 0.85        |
|    learning_rate        | 1e-05       |
|    loss                 | 0.0485      |
|    n_updates            | 920         |
|    policy_gradient_loss | -0.0371     |
|    std                  | 0.0551      |
|    value_loss           | 0.00481     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.602        |
| time/                   |              |
|    fps                  | 11           |
|    iterations           | 48           |
|    time_elapsed         | 10866        |
|    total_timesteps      | 120000       |
| train/                  |              |
|    approx_kl            | 0.0072260355 |
|    clip_fraction        | 0.372        |
|    clip_range           | 0.1          |
|    entropy_loss         | -94.7        |
|    explained_variance   | 0.845        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.0475       |
|    n_updates            | 940          |
|    policy_gradient_loss | -0.0345      |
|    std                  | 0.0551       |
|    value_loss           | 0.00497      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 0.604       |
| time/                   |             |
|    fps                  | 11          |
|    iterations           | 49          |
|    time_elapsed         | 11091       |
|    total_timesteps      | 122500      |
| train/                  |             |
|    approx_kl            | 0.007194752 |
|    clip_fraction        | 0.372       |
